,genres,artists,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,mode,count
2621,['alte'],Dyo,0.0692,0.797,188889.0,0.5670000000000001,0.0,0.0705,-7.502999999999999,0.0651,108.024,0.843,66.0,1,2
2622,"['big room', 'canadian electronic', 'deep big room', 'electro house', 'pop edm']",Dzeko,0.13008,0.684333333,182396.0,0.908666667,0.000138,0.103533333,-3.460333333,0.052066667000000004,126.6456667,0.664333333,70.33333333,0,3
2623,['historic orchestral performance'],Dsir Defauw,0.9824,0.3438,634226.4,0.2642,0.743,0.12286,-14.602,0.03732,102.2334,0.12582000000000002,0.0,0,5
2624,['old school thrash'],Dtente,2.9600000000000005e-05,0.282,154200.0,0.937,0.0,0.231,-8.076,0.0674,82.38600000000001,0.264,27.0,1,2
2625,['celtic'],Dnal Lunny,0.7625,0.5579999999999999,241547.0,0.466,3.75e-05,0.2025,-9.4735,0.0335,84.845,0.845,31.0,1,2
2626,"['cali rap', 'gangster rap', 'hip hop', 'hyphy', 'oakland hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'west coast rap']",E-40,0.07639847799999999,0.803565217,259474.913,0.65226087,2.07e-05,0.19799130399999998,-6.71476087,0.242813043,98.35784783,0.50273913,48.782608700000004,1,46
2627,"['c-pop', 'classic mandopop', 'mandopop']",E-Jun Lee,0.3785,0.4995,267433.5,0.467,4.79e-05,0.1305,-9.6365,0.0381,160.477,0.225,40.0,1,4
2628,['underground rap'],E. Green,0.991,0.479,122667.0,0.142,0.0,0.29600000000000004,-9.331,0.0557,85.867,0.213,3.0,1,1
2629,['classical organ'],E. Power Biggs,0.7893725490000001,0.183384314,277415.0588,0.17027451,0.765431373,0.23955294100000002,-19.20245098,0.035837255,103.4186863,0.174407843,15.0,0,51
2630,['canzone napoletana'],E.A. Mario,0.981,0.2915,196180.0,0.2425,6.25e-05,0.244,-11.4955,0.03235,128.6405,0.2975,0.0,1,2
2631,"['bow pop', 'epicore', 'scorecore']",E.S. Posthumus,0.0534,0.563,291027.0,0.413,0.7170000000000001,0.141,-12.589,0.0268,149.997,0.225,46.0,0,2
2632,['go-go'],E.U.,0.0226,0.66,314246.5,0.8825,0.0004195,0.0625,-12.944,0.055999999999999994,97.1215,0.7495,45.5,0,4
2633,"['atl hip hop', 'hip hop', 'psychedelic hip hop', 'rap', 'underground hip hop']",EARTHGANG,0.198575,0.7303333329999999,235752.0833,0.600333333,0.001277563,0.153733333,-7.755916667,0.241683333,132.0465,0.493666667,61.08333333,1,12
2634,"['indie poptimism', 'modern rock', 'pop']",EDEN,0.643285714,0.471428571,234948.0,0.445785714,0.001073143,0.315421429,-6.971357143,0.078571429,117.27892859999999,0.390142857,65.0,0,14
2635,"['big room', 'deep groove house', 'deep house', 'deep tropical house', 'disco house', 'edm', 'electro house', 'house', 'pop dance', 'pop edm', 'progressive electro house', 'progressive house', 'swiss pop', 'tropical house']",EDX,0.308,0.836,180336.0,0.665,0.000925,0.0714,-5.779,0.0745,120.99700000000001,0.677,63.0,1,2
2636,"['anime', 'anime rock', 'anime score', 'j-poprock', 'otacore']",EGOIST,0.250155,0.4115,290166.5,0.6829999999999999,8.95e-06,0.2071,-6.27,0.0606,157.9275,0.308,51.0,1,4
2637,"['calming instrumental', 'classify', 'piano cover']",ELISA,0.0022,0.521,295200.0,0.956,0.00683,0.0998,-5.44,0.0367,158.023,0.8009999999999999,43.0,1,2
2638,"['britpop', 'indietronica', 'madchester']",EMF,0.000341,0.637,209813.0,0.8490000000000001,0.0386,0.141,-6.855,0.0362,104.074,0.9359999999999999,62.0,1,2
2639,"['east coast hip hop', 'electro', 'gangster rap', 'hardcore hip hop', 'hip hop', 'old school hip hop', 'rap', 'turntablism']",EPMD,0.173327273,0.759409091,254389.6364,0.743045455,5.2600000000000005e-05,0.1497,-6.3546818179999995,0.305845455,106.29481820000001,0.7309090909999999,39.54545455,1,22
2640,"['indie pop', 'modern alternative rock']",ERA,0.2643,0.650666667,231946.6667,0.6386666670000001,0.008239167,0.081633333,-8.542333333,0.030266667,102.8023333,0.160566667,57.66666667,0,6
2641,"['dance rock', 'dance-punk', 'no wave', 'post-punk']",ESG,0.000785,0.8009999999999999,274160.0,0.609,0.11,0.0751,-11.569,0.0727,138.218,0.831,52.0,0,2
2642,"['k-pop', 'k-pop girl group']",EVERGLOW,0.011989,0.609666667,209574.0,0.794666667,0.0265,0.129066667,-4.060666667,0.0717,143.9863333,0.544666667,72.0,0,6
2643,"['k-pop', 'k-pop boy group']",EXO,0.078025,0.695875,199932.125,0.78575,6.01e-06,0.2355875,-3.838,0.059000000000000004,124.62225,0.653875,67.75,1,16
2644,['pop rock'],Eagle-Eye Cherry,0.0045012,0.5945,224593.5,0.7355,3.11e-05,0.1095,-8.486,0.033,109.7965,0.595,50.5,1,4
2645,"['album rock', 'classic rock', 'country rock', 'folk rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",Eagles,0.30312886899999997,0.52624183,265322.63399999996,0.548575163,0.067536649,0.352846405,-9.803581699,0.037077778,116.7244771,0.558831373,44.58169935,1,306
2646,"['background music', 'background piano', 'calming instrumental', 'focus', 'neo-classical']",Eamon,0.214,0.828,225107.0,0.653,3.25e-06,0.0404,-6.245,0.0653,68.507,0.575,65.0,0,2
2647,['space age pop'],Earl Grant,0.914,0.278,138760.0,0.23800000000000002,0.0277,0.223,-13.597000000000001,0.0324,83.42399999999999,0.243,5.0,0,1
2648,"['big band', 'stride', 'swing']",Earl Hines & His Orchestra,0.9227142859999999,0.553571429,175858.7551,0.294877551,0.215181407,0.205918367,-11.92773469,0.047167347000000005,107.911551,0.565346939,0.7551020409999999,1,49
2649,"['jazz guitar', 'smooth jazz']",Earl Klugh,0.642212903,0.630516129,322237.87100000004,0.343483871,0.81183871,0.1232,-17.74312903,0.040741935,112.6006129,0.572951613,31.35483871,1,31
2650,['american folk revival'],Earl Robinson,0.9625,0.374,173686.5,0.0939,0.000408,0.0899,-16.369,0.0366,111.654,0.3755,0.25,1,4
2651,"['alternative hip hop', 'escape room', 'experimental hip hop', 'hip hop', 'rap', 'underground hip hop']",Earl Sweatshirt,0.218095185,0.522037037,208916.5556,0.642296296,0.026218266,0.325333333,-6.623592593,0.253837037,107.15255559999999,0.552333333,57.85185185,1,27
2652,"['american classical piano', 'classical piano']",Earl Wild,0.9724666670000001,0.271666667,675228.4667,0.22594,0.9128666670000001,0.145266667,-18.65573333,0.035413333,89.79813333,0.134393333,15.2,1,15
2653,"['contemporary gospel', 'gospel', 'praise']",Earnest Pugh,0.42200000000000004,0.325,302867.0,0.682,0.0,0.946,-6.419,0.0551,97.59700000000001,0.324,45.0,0,2
2654,"['alternative metal', 'hard alternative', 'industrial metal', 'nu metal', 'rap rock']",Earshot,0.00049169,0.39299999999999996,242553.5,0.893,0.085125,0.33655,-4.5169999999999995,0.11765,102.594,0.475,49.5,1,4
2655,"['adult standards', 'lounge', 'torch song', 'vocal jazz']",Eartha Kitt,0.866237288,0.49159322,176035.9831,0.246644068,0.012837866000000002,0.200094915,-11.99144068,0.054111864,107.14981359999999,0.445118644,24.22033898,1,59
2656,['progressive trance'],East & Atlas,0.00355,0.6829999999999999,235332.0,0.6709999999999999,0.0183,0.33799999999999997,-4.716,0.0894,128.062,0.391,0.0,0,2
2657,['shamanic'],East Forest,0.9065,0.5855,239973.0,0.317,0.6435,0.24100000000000002,-16.637999999999998,0.03965,111.9325,0.2145,51.5,1,4
2658,"['contemporary country', 'country', 'country road', 'modern country rock']",Easton Corbin,0.147388889,0.610444444,201606.1111,0.6647777779999999,1.62e-06,0.17665555600000002,-6.205222222000001,0.033255556,137.96022219999998,0.48462222200000005,53.11111111,1,18
2659,"['dub', 'reggae', 'roots reggae']",Easy Star All-Stars,0.12,0.746,284387.0,0.5820000000000001,2.44e-05,0.0831,-6.2829999999999995,0.0394,113.05799999999999,0.914,56.0,1,1
2660,"['background music', 'calming instrumental', 'focus']",Ebb & Flod,0.79,0.12,192793.0,0.0436,0.889,0.11199999999999999,-22.044,0.0383,72.339,0.0361,64.0,1,2
2661,"['contemporary jazz', 'ecm-style jazz', 'german jazz', 'jazz double bass', 'jazz fusion', 'norwegian jazz']",Eberhard Weber,0.524,0.312,385393.0,0.3535,0.498,0.106,-17.148,0.0322,112.09200000000001,0.1695,39.5,1,4
2662,['classic persian pop'],Ebi,0.68525,0.52675,251800.0,0.49225,0.0003125,0.17825,-10.40525,0.074175,125.78,0.66325,33.0,0,8
2663,"['afro-funk', 'afrobeat', 'afropop', 'funk', 'highlife', 'indie jazz', 'soul', 'world']",Ebo Taylor,0.312277778,0.669444444,382418.4444,0.7728888890000001,0.188721267,0.203911111,-7.2015,0.051838889000000006,99.45888889,0.7948888890000001,41.0,1,18
2664,"['dance pop', 'electropop', 'indie poptimism', 'pop rock']",Echosmith,0.3371,0.6825,229127.0,0.551,7.6e-06,0.1165,-7.398,0.0299,110.0305,0.539,67.5,1,4
2665,"['arkansas country', 'outlaw country']",Ed Bruce,0.616,0.552,191360.0,0.415,0.008790000000000001,0.34299999999999997,-12.569,0.0297,78.012,0.701,37.0,1,2
2666,['fingerstyle'],Ed Gerhard,0.893,0.379,265000.0,0.0635,0.8140000000000001,0.107,-17.391,0.10099999999999999,170.227,0.307,38.0,1,2
2667,"['boston hip hop', 'deep east coast hip hop', 'east coast hip hop', 'hardcore hip hop']",Ed O.G. & Da Bulldogs,0.00952,0.732,206867.0,0.722,0.0,0.20600000000000002,-8.706,0.17,93.041,0.522,33.0,0,2
2668,['stomp and flutter'],Ed Tullett,0.965,0.354,194160.0,0.311,0.0315,0.204,-10.377,0.0321,146.631,0.135,63.0,1,2
2669,['vintage italian soundtrack'],Edda Dell'Orso,0.7475,0.22125,174923.5,0.47325,0.6085,0.085125,-13.33175,0.054575,92.0275,0.262,37.25,1,8
2670,"['bebop', 'big band', 'contemporary post-bop', 'cool jazz', 'hard bop', 'jazz saxophone', 'soul jazz']","Eddie ""Lockjaw"" Davis",0.602,0.5329999999999999,720227.0,0.22699999999999998,0.00703,0.273,-16.52,0.0446,134.274,0.5820000000000001,8.0,1,1
2671,"['deep new americana', 'indie folk', 'new americana']",Eddie Berman,0.903,0.46299999999999997,239133.0,0.153,1.23e-05,0.152,-14.082,0.0385,73.506,0.254,61.0,1,2
2672,"['ballroom', 'easy listening', 'jazz trumpet']",Eddie Calvert,0.601,0.397,182787.0,0.37799999999999995,0.7909999999999999,0.47,-12.419,0.0272,103.898,0.495,0.0,1,2
2673,"['adult standards', 'brill building pop', 'rock-and-roll', 'rockabilly']",Eddie Cochran,0.43592666700000005,0.5983666670000001,125919.2333,0.573466667,0.063161347,0.18896,-10.61493333,0.06878,121.40886670000002,0.765983333,27.8,1,60
2674,"['latin', 'latin hip hop', 'reggaeton', 'trap latino', 'tropical']",Eddie Dee,0.258857143,0.684714286,252206.8571,0.7504285709999999,1.28e-06,0.218485714,-5.402571429,0.09841428599999999,95.21371429,0.748142857,53.71428571,0,7
2675,"['classic soul', 'memphis soul', 'motown', 'rhythm and blues', 'soul', 'southern soul']",Eddie Floyd,0.25941,0.706666667,180737.6667,0.429,0.00174175,0.2173,-12.76566667,0.038033332999999996,110.79799999999999,0.8676666670000001,40.66666667,1,6
2676,"['black comedy', 'comedy']",Eddie Griffin,0.3305,0.7365,71400.0,0.8320000000000001,0.0,0.355,-5.8870000000000005,0.405,125.0595,0.7365,47.5,1,4
2677,"['bebop', 'hard bop', 'instrumental soul', 'jazz', 'jazz funk', 'soul jazz']",Eddie Harris,0.597166667,0.586333333,332821.8333,0.389,0.024180037999999997,0.139633333,-12.99516667,0.041283333,139.3978333,0.5508333329999999,23.33333333,0,12
2678,"['jazz funk', 'soul jazz']",Eddie Henderson,0.38,0.6609999999999999,292133.0,0.608,0.162,0.0823,-9.516,0.0291,87.17399999999999,0.9620000000000001,34.0,0,2
2679,"['classic soul', 'motown', 'northern soul', 'philly soul', 'southern soul']",Eddie Holman,0.42066666700000005,0.442666667,187591.0,0.40133333299999996,6.93e-07,0.16013333300000002,-9.636666667,0.0277,90.11366667,0.536333333,35.0,0,6
2680,['hawaiian'],Eddie Kamae And The Sons Of Hawai`i,0.6435,0.597,173040.0,0.2995,0.0019928,0.1055,-13.4205,0.02835,94.568,0.5720000000000001,26.5,1,4
2681,"['jazz guitar', 'vintage jazz']",Eddie Lang,0.9893333329999999,0.649833333,180566.6667,0.2915,0.601,0.172583333,-12.6425,0.063266667,134.5658333,0.686333333,11.16666667,1,12
2682,"['album rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'mellow gold', 'pop rock', 'rock', 'soft rock']",Eddie Money,0.116455918,0.588795918,230356.2041,0.701714286,0.0037349809999999996,0.13885510199999998,-9.791040816,0.038518367000000005,119.4901429,0.69755102,32.61224489999999,1,98
2683,"['boogaloo', 'jazz piano', 'latin jazz', 'salsa', 'salsa international', 'tropical']",Eddie Palmieri,0.6677450979999999,0.632705882,292007.5294,0.6036352939999999,0.301071356,0.19797647100000001,-9.885372549,0.05332549,117.1065098,0.7897647059999999,26.1372549,1,51
2684,"['hollywood', 'show tunes']",Eddie Redmayne,0.924666667,0.36666666700000006,168528.6667,0.173866667,8.13e-06,0.115,-15.42566667,0.0457,101.946,0.244666667,47.33333333,1,3
2685,['chicago blues'],Eddie Shaw,0.461,0.489,222893.0,0.39799999999999996,0.20800000000000002,0.126,-13.005999999999998,0.0479,180.528,0.621,30.0,1,2
2686,"['adult standards', 'nashville sound', 'traditional country', 'yodeling']",Eddy Arnold,0.867375,0.46275,154637.25,0.24025,0.000312372,0.1454125,-13.76695833,0.030616667,112.27404170000001,0.465291667,25.375,1,48
2687,"['latin', 'latin hip hop', 'panamanian pop', 'reggaeton', 'tropical']",Eddy Lover,0.27525,0.6555,252180.25,0.78225,0.0,0.2235,-5.57675,0.037175,112.6255,0.42025,61.0,0,8
2688,"['classic country pop', 'country', 'country rock']",Eddy Raven,0.228825,0.82825,165893.5,0.49625,2.76e-06,0.068875,-13.11675,0.0373,114.897,0.90375,35.25,1,8
2689,"['indie poptimism', 'modern rock', 'pop']",Eden Project,0.4965,0.537,261616.0,0.5335,0.0,0.4915,-7.1915,0.07155,114.469,0.256,57.5,0,4
2690,"['german literature', 'hoerspiel']",Edgar Allan Poe,0.2209275,0.60625,189174.25,0.0857,0.0,0.1625,-27.4465,0.706,111.31875,0.3595,0.0,1,8
2691,"['salsa', 'tropical']",Edgar Joel,0.389,0.6829999999999999,294027.0,0.722,0.0,0.10400000000000001,-7.577999999999999,0.0354,160.892,0.905,58.0,1,1
2692,"['album rock', 'blues rock', 'classic rock', 'country rock', 'hard rock', 'soft rock']",Edgar Winter,0.557,0.413,371099.9,0.536,0.039879000000000005,0.5162,-11.4322,0.05828,120.8864,0.5812,26.2,1,10
2693,"['german metal', 'german power metal', 'hard rock', 'melodic metal', 'metal', 'neo classical metal', 'power metal', 'progressive metal', 'symphonic metal']",Edguy,0.0262,0.48100000000000004,370187.0,0.878,0.0021100000000000003,0.282,-4.734,0.0552,136.534,0.401,50.0,0,2
2694,"['folk', 'lilith', 'new wave pop', 'pop rock']",Edie Brickell,0.44,0.562,189827.0,0.314,1.1e-05,0.106,-15.213,0.0298,166.847,0.5710000000000001,34.0,0,2
2695,"['bubblegum pop', 'classic uk pop']",Edison Lighthouse,0.2458,0.569,166418.0,0.767333333,0.0,0.142833333,-6.768,0.029966667000000002,111.92566670000001,0.716,46.33333333,1,6
2696,"['classical performance', 'classical soprano', 'opera']",Edith Mathis,0.991,0.218,210533.0,0.0625,1.82e-05,0.42700000000000005,-22.482,0.0463,79.98100000000001,0.0826,53.0,1,1
2697,['poetry'],Edith Sitwell,0.877923077,0.5533076920000001,85393.84615,0.21344615399999997,0.01838477,0.1484,-19.83392308,0.241584615,99.63384615,0.6075384620000001,0.0,1,13
2698,"['alternative dance', 'dance-punk', 'indie rock', 'modern rock', 'new rave', 'rock']",Editors,0.0005200000000000001,0.17300000000000001,226427.0,0.872,0.0353,0.324,-4.39,0.0533,149.361,0.39,61.0,0,2
2699,['poetry'],Edna St. Vincent Millay,0.983,0.6275,75178.66667,0.18415,0.289769333,0.161,-17.5815,0.8823333329999999,100.439,0.484833333,4.0,1,12
2700,"['classic italian pop', 'italian adult pop']",Edoardo Vianello,0.601,0.5765,174906.5,0.63525,8.32e-06,0.13765,-6.73075,0.07625,122.01675,0.7605,29.25,1,8
2701,['classic russian pop'],Eduard Khil,0.912,0.672333333,122370.3333,0.254,0.00013030000000000002,0.129,-15.96166667,0.154633333,132.62266670000002,0.811666667,29.33333333,0,6
2702,['post-romantic era'],Eduard Strauss,0.774,0.4425,142306.5,0.563,0.9420000000000001,0.8265,-16.4485,0.447,170.5175,0.534,7.0,1,2
2703,['vintage tango'],Eduardo Adrian,0.9789824559999999,0.571508772,180975.4386,0.20426666699999999,0.71425614,0.12908245599999998,-12.232999999999999,0.10771228099999999,128.2563333,0.6769122809999999,0.052631579000000005,1,57
2704,"['chilean rock', 'nueva cancion', 'trova']",Eduardo Gatti,0.769,0.58,192067.0,0.11900000000000001,0.00485,0.102,-22.644000000000002,0.0377,158.69299999999998,0.535,54.0,0,2
2705,"['classical', 'late romantic era', 'norwegian classical']",Edvard Grieg,0.960595238,0.290904762,344895.8571,0.108224286,0.7877690479999999,0.146711905,-21.11795238,0.044078571,97.08404762,0.114990476,19.64285714,1,42
2706,"['british modern classical', 'classical', 'late romantic era', 'victorian britain']",Edward Elgar,0.901911111,0.21572,324175.2,0.201309778,0.716677,0.155644444,-19.39162222,0.043137777999999995,100.1011111,0.195515556,6.688888888999999,1,45
2707,"['double drumming', 'indie folk', 'indie pop', 'la indie', 'modern rock', 'stomp and holler']",Edward Sharpe & The Magnetic Zeros,0.366833333,0.537166667,260740.0,0.622,0.019714666999999998,0.12888333300000002,-6.789833333,0.043216667,99.83866667,0.39799999999999996,58.5,1,12
2708,"['historic piano performance', 'swiss classical piano']",Edwin Fischer,0.9825555559999999,0.325444444,398108.1111,0.083555556,0.307546667,0.105811111,-20.23566667,0.045766667000000004,86.75288889,0.096244444,3.111111111,1,9
2709,"['acoustic pop', 'neo mellow', 'pop rock']",Edwin McCain,0.435125,0.43525,271013.25,0.57525,3e-06,0.12,-5.999,0.030575,137.964,0.40325,57.5,1,8
2710,"['britpop', 'scottish new wave']",Edwyn Collins,0.0243,0.619,236583.0,0.7809999999999999,0.000286,0.402,-7.455,0.0393,126.26700000000001,0.5329999999999999,64.0,0,2
2711,"['alternative rock', 'melancholia']",Eels,0.3492878,0.5843,188057.4,0.5734,0.35076999999999997,0.22044,-8.5012,0.05268,127.3828,0.451,48.5,1,20
2712,"['classic israeli pop', 'israeli rock']",Efraim Shamir,0.0087,0.444,307667.0,0.5539999999999999,2.77e-06,0.113,-10.946,0.0279,132.661,0.42700000000000005,40.0,1,1
2713,['indie pop'],Egg,0.000534,0.33,169560.0,0.46799999999999997,0.8759999999999999,0.122,-13.954,0.0452,90.212,0.384,34.0,0,2
2714,"['russian punk', 'russian rock']",Egor Letov,0.818,0.45799999999999996,174306.5,0.4955,0.0,0.1975,-8.6495,0.11665,109.17,0.441,48.5,1,4
2715,"['arab pop', 'classic arab pop', 'egyptian pop']",Ehab Tawfik,0.0602,0.789,217365.0,0.753,0.0,0.16399999999999998,-7.8660000000000005,0.0554,136.024,0.9229999999999999,53.0,0,2
2716,"['hawaiian', 'jawaiian']",Ehukai,0.46,0.845,241059.0,0.374,0.0,0.0833,-13.413,0.0653,115.036,0.961,40.0,1,2
2717,['deep new wave'],Eight Seconds,0.0397,0.675,247693.0,0.638,0.0672,0.0513,-10.800999999999998,0.0289,110.96799999999999,0.875,34.0,0,2
2718,"['classic japanese jazz', 'classical clarinet', 'japanese jazz']",Eiji Kitamura,0.9109999999999999,0.6729999999999999,413800.0,0.135,0.574,0.1,-20.875999999999998,0.0364,123.575,0.358,27.0,0,1
2719,['classical soprano'],Eileen Farrell,0.870969697,0.33869697,221371.4545,0.246554545,0.008778846,0.286015152,-14.799030300000002,0.052824242,98.92790909,0.299124242,0.818181818,1,33
2720,"['experimental', 'experimental rock', 'industrial', 'industrial rock', 'post-punk']",Einstrzende Neubauten,0.10800000000000001,0.374,313307.0,0.295,0.0141,0.0983,-8.281,0.0317,93.37100000000001,0.126,27.0,0,2
2721,"['c-pop', 'cantopop', 'classic cantopop']",Ekin Cheng,0.77,0.44799999999999995,210000.0,0.355,0.0,0.298,-9.437000000000001,0.025,74.182,0.273,50.0,1,2
2722,"['canadian hip hop', 'deep underground hip hop', 'indie pop rap']",Ekoh,0.14400000000000002,0.725,211429.0,0.727,0.0,0.465,-7.055,0.21899999999999997,168.10299999999998,0.765,58.0,1,2
2723,"['hawaiian', 'jawaiian', 'polynesian pop']",Ekolu,0.533333333,0.696333333,230906.6667,0.588666667,1.92e-06,0.10026666699999999,-7.5316666670000005,0.0532,136.972,0.8936666670000001,36.66666667,1,6
2724,"['dembow', 'latin', 'rap dominicano', 'reggaeton', 'trap latino', 'tropical']",El Alfa,0.155728571,0.808714286,221866.1429,0.838571429,0.005873714,0.118114286,-3.997142857,0.138814286,119.5087143,0.610142857,76.42857143,1,7
2725,"['banda', 'chilena', 'corrido', 'deep regional mexican', 'norteno', 'regional mexican']",El As De La Sierra,0.277264286,0.641357143,177976.0714,0.516571429,0.002207319,0.13305714300000002,-7.799428571,0.0831,138.3625714,0.947142857,44.14285714,1,28
2726,"['banda', 'regional mexican']",El Bebeto Y Su Banda Patria Chica,0.48700000000000004,0.524,198733.0,0.529,0.0,0.0878,-3.4419999999999997,0.034,199.74400000000003,0.73,47.0,1,2
2727,"['regional mexican', 'tejano']",El Cartel De Nuevo Leon,0.2154,0.828,246583.0,0.7435,0.0001105,0.177,-6.4879999999999995,0.03885,103.7945,0.7555,58.0,1,4
