index,mode,count,acousticness,artists,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity
1966,0,2,9.47E-05,Cristina Soto,0.548,261401,0.731,0.0118,0.361,-6.287,0.0334,156.968,0.484,48
1967,1,1,0.995,Cristobal de Morales,0.193,402493,0.0656,0.829,0.119,-19.239,0.0471,128.975,0.0359,59
1968,0,20,0.00056314,Cro-Mags,0.3253,157435.9,0.917,0.29348,0.1198,-7.8653,0.10471,132.9606,0.25716,28.7
1969,0,4,0.51,Crooked Still,0.5755,178480,0.5225,0.526,0.1165,-10.092,0.03535,146.406,0.839,49.5
1970,0,3,0.029566667,Crookers,0.738666667,260020.6667,0.682666667,0.041733333,0.0998,-6.77,0.050433333,128.3273333,0.853,50.66666667
1971,1,108,0.511585926,"Crosby, Stills, Nash & Young",0.471925926,261930.1296,0.395907407,0.01750112,0.426587037,-14.21362963,0.0678,128.7924259,0.477537037,39.16666667
1972,0,20,0.02026323,Crossfade,0.4508,208261.4,0.8427,0.06260675,0.14121,-5.8196,0.07465,125.3675,0.5177,48.6
1973,1,4,0.010374,Crowbar,0.3675,269239,0.6905,0.017415,0.3831,-7.4005,0.0725,114.6545,0.4325,38
1974,1,5,0.5224,Crowder,0.4802,252317.6,0.5658,1.38E-05,0.2624,-7.2918,0.03318,136.9538,0.2978,54.2
1975,1,12,0.149507667,Crown The Empire,0.4705,239751.6667,0.871,2.18E-05,0.275333333,-4.901833333,0.090416667,121.7348333,0.295333333,48.66666667
1976,1,2,0.114,Cru,0.824,215640,0.555,8.47E-05,0.112,-10.309,0.166,99.576,0.728,43
1977,1,2,0.0206,Crude Intentions,0.583,215405,0.953,1.20E-05,0.38,-2.307,0.0563,95.065,0.111,1
1978,1,8,0.516,Crumb,0.5155,207596,0.46,0.61975,0.217225,-10.076,0.03325,89.427,0.293825,62.75
1979,1,2,0.842,Crush,0.524,227584,0.405,0,0.107,-6.145,0.028,109.984,0.237,71
1980,1,4,0.04102285,Crusher-P,0.5495,254385.5,0.849,0.0488,0.118,-3.9555,0.0489,157.023,0.366,57.5
1981,1,4,0.011045,Cry Of Love,0.6,275080,0.5965,0.00314,0.2,-10.9055,0.03395,110.475,0.716,40
1982,1,2,1.06E-05,Cryptic Slaughter,0.25,152280,0.979,0.0554,0.0609,-2.075,0.176,93.122,0.651,35
1983,1,2,4.63E-06,Cryptopsy,0.261,251493,0.982,0.856,0.24,-4.499,0.202,101.29,0.292,37
1984,1,16,0.6265,Crystal Gayle,0.58075,185060,0.3565875,0.017499375,0.1618125,-11.89775,0.046525,112.9335,0.430625,42.625
1985,1,2,0.0358,Crystal Mad,0.431,195097,0.972,0,0.254,-1.291,0.127,155.036,0.274,0
1986,1,9,0.019816444,Crystal Waters,0.658222222,305086.3333,0.765555556,0.126269778,0.149911111,-8.813555556,0.040011111,121.8344444,0.464444444,57.22222222
1987,1,4,0.9165,Crywank,0.4675,156393,0.44,0.00052688,0.1205,-13.9715,0.0793,146.854,0.375,54
1988,1,2,0.264,Cub,0.445,80560,0.706,0.801,0.159,-8.08,0.0367,182.418,0.963,29
1989,1,3,0.101733333,Cuban Link,0.643,288942.3333,0.762666667,0,0.363666667,-4.987666667,0.438,156.093,0.578333333,40
1990,0,2,0.416,Cubicolor,0.828,392647,0.424,0.909,0.469,-14.448,0.0599,111.998,0.505,3
1991,1,4,0.14311,Cuca,0.551,266880,0.671,1.26E-06,0.2392,-7.7535,0.0396,120.873,0.2895,59
1992,1,18,0.470661111,Cuco,0.534277778,268195,0.687222222,0.109209044,0.176655556,-6.425333333,0.07345,119.8224444,0.506777778,66.27777778
1993,1,1,0.00169,Cuebrick,0.697,408750,0.741,2.20E-05,0.137,-2.976,0.042,127.948,0.334,0
1994,1,2,0.0211,Cuesh,0.306,235707,0.494,0,0.0972,-7.748,0.0287,157.224,0.161,58
1995,1,1,0.556,Cuete,0.775,222973,0.528,0,0.225,-6.921,0.137,78.008,0.663,41
1996,1,2,0.815,"Cult priest with bell, spectators",0.444,120987,0.0952,0,0.345,-26.621,0.253,77.218,0.473,1
1997,1,6,0.047703333,Cults,0.435333333,241111.3333,0.728666667,0.4328,0.257333333,-7.683666667,0.053933333,119.6196667,0.346,65.66666667
1998,1,2,0.148,Culturas,0.581,196333,0.738,0.000862,0.284,-6.726,0.088,202.189,0.926,34
1999,1,17,0.099344706,Culture,0.774764706,251045.3529,0.579352941,0.000208635,0.132011765,-9.315235294,0.136070588,121.1587059,0.802882353,38.64705882
2000,1,40,0.335745,Culture Club,0.67675,237292.55,0.6128,2.14E-07,0.18695,-9.47145,0.04059,112.89035,0.6696,46.65
2001,0,2,0.657,Cunninlynguists,0.598,147133,0.774,4.44E-05,0.575,-7.727,0.356,92.286,0.752,50
2002,0,2,0.191,Cupid,0.785,231360,0.582,0,0.2,-4.877,0.237,71.774,0.861,61
2003,1,1,0.787,Curlybamm,0.507,195866,0.426,0,0.0895,-9.657,0.0607,129.699,0.353,63
2004,1,18,0.688666667,Current Joys,0.623333333,263402.5556,0.507222222,0.528848889,0.129644444,-13.61066667,0.035088889,141.3632222,0.596933333,62.66666667
2005,0,6,0.055433333,Cursive,0.5,186609,0.691333333,5.60E-07,0.2384,-7.354333333,0.0564,114.325,0.504,41
2006,1,21,0.830380952,Curtis Fuller,0.517619048,367440.619,0.401590476,0.180496938,0.125085714,-12.36766667,0.041742857,115.5871429,0.530380952,13.66666667
2007,1,2,0.217,Curtis Grimes,0.595,239373,0.635,0,0.195,-6.248,0.0303,77.962,0.78,47
2008,1,2,0.294,Curtis Stigers,0.5325,238033.5,0.728,1.99E-05,0.10325,-4.6845,0.0367,94.5745,0.392,46.5
2009,0,2,0.0196,Cut Chemist,0.65,133800,0.515,0,0.0974,-8.722,0.198,97.052,0.885,54
2010,1,6,0.16448,Cute Is What We Aim For,0.476,214809,0.871333333,0,0.263,-4.975333333,0.0761,156.704,0.403,48.66666667
2011,1,10,0.03558,Cutting Crew,0.5416,276237.4,0.6954,0.00438634,0.36506,-11.8038,0.03634,137.1946,0.6478,56.2
2012,1,8,0.720375,Cy Coleman,0.6035,218807.75,0.304,0.132375,0.185375,-13.9455,0.090575,106.60175,0.500875,21.25
2013,0,2,0.000231,Cybotron,0.802,294533,0.637,0.831,0.587,-13.008,0.0624,125.284,0.336,41
2014,1,24,0.2489375,Cymande,0.65925,282770,0.58225,0.222912667,0.121391667,-11.06016667,0.07455,110.5950833,0.7205,43.58333333
2015,1,2,0.093,Cyndi Thomson,0.503,200093,0.671,3.37E-05,0.176,-5.717,0.0284,140.115,0.381,37
2016,1,4,0.696,Cynthia Rhodes,0.574,212153.5,0.178,3.25E-05,0.1624,-21.4275,0.0452,109.386,0.3665,39.5
2017,0,1,0.0806,Cypress Spring,0.692,225579,0.846,0,0.0466,-5.773,0.183,139.983,0.563,56
2018,1,2,0.891,Cyril Pahinui,0.204,310973,0.328,0.0281,0.113,-14.052,0.0318,168.003,0.282,33
2019,1,4,0.8845,Cyro Monteiro,0.5795,159670,0.595,2.84E-05,0.177,-7.9765,0.05345,107.8165,0.78,1
2020,0,2,0.489,Czerwone Gitary,0.592,179500,0.336,0,0.114,-13.906,0.0387,118.919,0.555,35
2021,1,111,0.476029009,Cline Dion,0.434495495,266994.7387,0.478936937,0.001045288,0.183081982,-8.922342342,0.036261261,119.7603694,0.247569369,53.07207207
2022,0,2,0.337,Cdigo FN,0.795,229565,0.731,0,0.0935,-6.949,0.041,103.509,0.88,72
2023,1,2,0.304,Cmplices,0.726,270933,0.49,4.72E-05,0.161,-15.266,0.029,118.477,0.653,61
2024,0,1,0.00326,D Mob,0.67,232707,0.724,0.443,0.0558,-11.776,0.0502,120.839,0.81,31
2025,1,2,0.00846,D-A-D,0.448,263773,0.763,2.21E-05,0.0607,-11.366,0.0447,145.872,0.672,45
2026,1,2,0.00082,D-Devils,0.801,286130,0.911,0.571,0.113,-5.498,0.092,138.81,0.153,49
2027,1,2,0.155,D-Styles,0.562,195000,0.63,0.0133,0.095,-10.952,0.29,157.971,0.786,50
2028,1,2,3.22E-05,D-Unity,0.799,387370,0.665,0.873,0.0929,-5.999,0.14,124.003,0.239,0
2029,1,1,0.628,D. Gonzalez,0.513,146507,0.56,0,0.332,-11.684,0.263,124.836,0.151,0
2030,1,1,0.644,D. Modugno,0.612,218467,0.876,1.20E-05,0.383,-8.323,0.0515,116.104,0.909,30
2031,0,1,0.0279,D.E.A. Dead End Alliance,0.739,324973,0.666,0,0.123,-5.092,0.283,168.317,0.609,35
2032,1,1,0.069,D.I.T.C.,0.756,222440,0.854,0,0.0832,-4.918,0.309,92.866,0.92,41
2033,1,2,0.668,D.L. Menard,0.43,132863,0.74,0.128,0.207,-7.347,0.0765,172.791,0.812,23
2034,1,18,0.001525567,D.R.I.,0.378,171272.4444,0.779444444,0.131791689,0.2203,-11.13544444,0.074266667,124.087,0.383566667,33.11111111
2035,0,45,0.130176844,D12,0.768844444,293581.5556,0.753955556,0.001471486,0.196,-4.178577778,0.253017778,106.6549778,0.569377778,50.48888889
2036,1,1,0.719,D33J,0.44,199709,0.242,0.834,0.11,-12.307,0.0316,124.968,0.0446,62
2037,0,9,0.024442222,D4L,0.795555556,230782.1111,0.383333333,0,0.154844444,-8.339777778,0.361333333,96.05088889,0.472111111,46.77777778
2038,1,8,0.1140625,DANGERDOOM,0.6575,172791.5,0.657375,0.002423678,0.31055,-7.686625,0.2417125,117.370625,0.670375,48.75
2039,0,2,0.000962,DAOKO,0.598,92213,0.883,0.0254,0.103,-9.341,0.0685,125.013,0.402,58
2040,1,2,0.165,DAY26,0.516,250880,0.69,0,0.126,-6.944,0.0436,129.833,0.398,54
2041,0,2,0.0649,DAY6,0.458,283160,0.617,0,0.109,-3.464,0.0331,167.925,0.418,68
2042,0,2,0.302,DCMBR,0.811,206593,0.574,0,0.0865,-7.003,0.18,96.993,0.546,62
2043,0,4,0.0503,DDG,0.921,167051.5,0.35475,0,0.16725,-9.44575,0.09085,129.99375,0.7445,70.5
2044,1,8,0.203328375,DEAN,0.6155,229653.25,0.660625,1.94E-06,0.2962875,-5.36925,0.0946875,112.7405,0.494875,61
2045,1,4,0.1364,DERYL DODD,0.584,217680,0.5805,0,0.924,-6.778,0.03625,109.6145,0.47,40.5
2046,0,2,0.503,DES,0.853,174667,0.695,5.45E-05,0.479,-13.208,0.35,89.007,0.606,45
2047,1,7,0.033868571,DEV,0.618571429,220718,0.827571429,0.000261143,0.278742857,-5.671142857,0.197314286,123.2601429,0.692,55.71428571
2048,1,124,0.195983226,DEVO,0.67183871,187359.7258,0.647258065,0.185871052,0.135737097,-11.98603226,0.075301613,142.6916452,0.763564516,30.82258065
2049,1,2,0.0514,DFC,0.672,244733,0.761,0,0.474,-9.644,0.248,102.192,0.731,50
2050,0,1,0.844,DHT,0.558,271040,0.268,0,0.098,-9.238,0.0305,144.712,0.184,44
2051,0,2,0.00343,DIAMANTE,0.338,219760,0.806,0,0.144,-7.417,0.0767,160.821,0.278,60
2052,0,2,0.0674,DIIV,0.379,222973,0.868,0.763,0.0645,-4.913,0.038,169.984,0.744,56
2053,0,4,0.003015,DINO,0.775,341886.5,0.6195,0.0329,0.10615,-13.496,0.09245,114.8155,0.8725,29
2054,0,1,0.129,DJ Babu,0.66,210733,0.943,0,0.557,-4.166,0.277,93.696,0.599,38
2055,0,2,0.318,DJ Cam,0.768,310413,0.632,0.489,0.234,-11.702,0.158,81.852,0.352,40
2056,1,3,0.105533333,DJ Clue,0.692666667,250733.6667,0.663666667,6.73E-07,0.423333333,-5.989333333,0.396333333,129.0216667,0.460333333,38.66666667
2057,0,6,0.113566667,DJ Drama,0.485333333,282549,0.722666667,0,0.156766667,-5.672166667,0.328466667,104.929,0.410333333,53
2058,1,3,0.061066667,DJ ESCO,0.768666667,251031,0.610333333,0,0.179333333,-8.575333333,0.0542,130.4226667,0.196666667,55
2059,1,3,0.156333333,DJ Felli Fel,0.682,231169,0.685333333,0,0.1536,-6.522,0.222466667,103.634,0.328333333,45.33333333
2060,1,2,0.0401,DJ Friz,0.735,226128,0.852,0,0.196,-3.85,0.092,98.494,0.788,57
2061,1,26,0.025859231,DJ Jazzy Jeff & The Fresh Prince,0.734615385,273737.3077,0.674769231,2.53E-07,0.332384615,-10.53561538,0.141961538,126.5268462,0.594538462,48.30769231
2062,1,2,0.227,DJ Kane,0.774,234840,0.552,0,0.206,-6.054,0.0503,127.176,0.503,57
2063,1,19,0.066417368,DJ Khaled,0.657263158,262615.1579,0.752157895,5.14E-07,0.307184211,-4.304684211,0.1665,138.0408947,0.442263158,59.21052632
2064,0,10,0.39414,DJ Luian,0.8101,296551.1,0.5742,1.20E-07,0.25876,-7.55,0.15942,126.6175,0.4953,71.3
2065,1,8,0.010163625,DJ Magic Mike,0.7675,304253.5,0.417875,0.473247725,0.123075,-16.327625,0.0927625,142.111375,0.476125,30.5
2066,0,2,0.605,DJ Okawari,0.553,265800,0.531,0.0722,0.0899,-9.049,0.028,100.02,0.699,50
2067,0,8,0.18855,DJ Premier,0.696,210184,0.76325,0.002651383,0.2091,-5.91225,0.2745,89.10875,0.82575,53.75
2068,1,2,0.0346,DJ Quest,0.797,241933,0.983,0.36,0.316,-6.35,0.166,99.096,0.374,44
2069,1,1,0.0011,DJ Sammy,0.571,233600,0.953,0.000606,0.226,-5.601,0.0548,137.965,0.601,64
2070,0,29,0.474245517,DJ Shadow,0.58237931,291617.931,0.692793103,0.639326072,0.238172414,-8.664344828,0.139462069,115.3693793,0.507724138,44.13793103
2071,1,2,0.00178,DJ Y.T,0.803,256865,0.942,0.145,0.224,-3.46,0.0965,128.018,0.401,0
2072,1,10,0.2892,DLG,0.6878,291384,0.8882,0.004862522,0.16188,-4.1678,0.0493,110.8082,0.8848,53.2
2073,0,130,0.131261415,DMX,0.7232,245649.0385,0.728392308,4.33E-05,0.216366154,-6.812538462,0.320666154,109.8590231,0.520733846,46.27692308
2074,1,8,0.22675,DNCE,0.666,207963.25,0.72175,0,0.222525,-5.79625,0.070025,120.99075,0.74825,69.5
2075,0,2,0.0188,DNMO,0.601,182400,0.591,0.0766,0.126,-7.407,0.0337,150.044,0.37,60
2076,0,18,0.116774733,DOWN,0.364555556,285696.3333,0.826444444,0.288716667,0.162866667,-7.654555556,0.0686,124.3757778,0.353533333,42.44444444
2077,1,4,0.453,DRAMA,0.8075,220970,0.448,0.038115,0.1775,-9.6075,0.03095,106.725,0.4485,61.5
2078,1,6,0.003827,DREAMERS,0.495333333,198234.3333,0.871333333,0.000177,0.196566667,-3.146,0.036566667,129.7126667,0.497666667,59.33333333
2079,0,2,0.121,DROELOE,0.693,226981,0.725,0.00278,0.214,-7.297,0.0321,105.961,0.447,59
2080,0,2,0.451,DRS,0.742,322142,0.258,0,0.0926,-11.885,0.0339,82.576,0.476,39
2081,0,2,0.496,DTG,0.613,167917,0.624,0,0.283,-6.66,0.206,62.948,0.804,80
2082,0,4,0.01484,DVBBS,0.7185,185651.5,0.821,0.16392565,0.120175,-4.9615,0.04475,121.0025,0.42775,66.25
2083,1,2,0.0217,Da Entourage,0.8,236080,0.846,0.00173,0.344,-6.005,0.0496,94.502,0.396,39
2084,1,8,0.87025,Da Vinci's Notebook,0.74975,183693.25,0.39825,7.20E-07,0.304175,-9.78575,0.241325,126.15275,0.7405,48
2085,0,96,0.076128542,DaBaby,0.818364583,175049.0208,0.6680625,2.23E-05,0.153890625,-5.972197917,0.254508333,128.1813542,0.603583333,67.36458333
2086,1,1,0.271,DaBoii,0.922,210338,0.703,0,0.227,-4.652,0.259,104.979,0.685,58
2087,1,2,0.379,DaVido,0.928,240000,0.675,0,0.0533,-3.535,0.0566,105.952,0.794,61
2088,1,1,0.251,Dabin,0.422,297782,0.677,3.55E-06,0.16,-5.76,0.0365,150.131,0.146,61
2089,1,2,0.0113,Dada,0.58,246533,0.718,0.00102,0.0815,-9.035,0.0266,102.734,0.462,51
2090,1,2,0.07,Dae Dae,0.923,181739,0.599,1.23E-06,0.0951,-4.888,0.238,138.024,0.667,52
2091,0,8,0.001681,Dag Nasty,0.368,150609.75,0.86675,2.27E-05,0.27475,-6.10775,0.099625,119.313,0.319,32.25
2092,0,6,0.21067,Dagames,0.567333333,257373.6667,0.881333333,0.001513333,0.207666667,-7.082333333,0.1055,116.655,0.625666667,60.66666667
2093,1,2,0.56,Daisy Duck,0.664,100400,0.428,6.23E-06,0.147,-7.756,0.0379,87.981,0.812,43
2094,1,2,0.807,Dale & Grace,0.226,133792,0.36,0.00221,0.363,-12.042,0.0413,210.186,0.715,27
2095,1,1,0.99,Dale Clevenger,0.216,283133,0.00843,0.845,0.111,-27.064,0.0401,70.452,0.144,39
2096,1,14,0.229921429,Dalex,0.727,264951.6429,0.670785714,7.13E-05,0.146757143,-4.578785714,0.182192857,161.574,0.693714286,78.71428571
2097,1,2,0.0903,Daley,0.893,202067,0.48,0,0.102,-5.493,0.056,123.98,0.968,48
2098,0,7,0.736,Dalida,0.397,208390.4286,0.395714286,1.63E-05,0.210285714,-8.281857143,0.033385714,122.8434286,0.433142857,50.71428571
2099,1,3,0.045533333,Dalima,0.771,353409,0.845666667,8.07E-06,0.166033333,-4.312333333,0.1157,135.7146667,0.368,43.66666667
2100,1,2,0.828,Dallas Holm,0.364,266667,0.182,0.000471,0.95,-14.559,0.0328,116.012,0.119,34
2101,1,2,0.00259,DallasK,0.66,254879,0.652,0,0.0673,-4.747,0.0582,127.977,0.167,55
2102,0,2,0.278,Dalmata,0.79,219481,0.765,0,0.0721,-6.642,0.188,170.063,0.964,60
2103,1,2,0.54,Damage,0.561,449800,0.354,0,0.771,-10.34,0.0494,130.642,0.408,44
2104,1,4,0.0001032,Damageplan,0.4265,235473.5,0.9325,0.25343,0.0856,-4.5495,0.0662,100.435,0.5925,45
2105,1,34,0.923882353,Damia,0.445,181982.1176,0.161764706,0.000210882,0.180817647,-15.30788235,0.101523529,96.93923529,0.373823529,0
2106,1,2,0.21,Damien Jurado,0.723,256173,0.347,0.0122,0.124,-9.694,0.0283,109.972,0.166,49
2107,1,16,0.065993625,Damn Yankees,0.42625,282989.375,0.7485,0.001173354,0.283775,-8.685875,0.04115,105.92825,0.38775,43.25
2108,0,5,0.092028,Damolh33,0.8202,385330.6,0.6774,0.8836,0.15066,-11.0052,0.095,124.2094,0.534,0
2109,1,10,0.34145,Dan Auerbach,0.4782,222786.8,0.5998,0.0659186,0.24704,-7.8952,0.04776,100.1512,0.5878,49.4
2110,1,1,0.0848,Dan Black,0.584,226587,0.723,2.80E-05,0.093,-6.496,0.0617,173.971,0.609,43
2111,1,2,0.194,Dan Caplen,0.653,210773,0.809,0,0.165,-4.057,0.0474,92.213,0.55,77
2112,0,2,0.0316,Dan Croll,0.628,196849,0.883,0.000106,0.0622,-5.578,0.14,87.91,0.658,53
2113,1,112,0.55769375,Dan Fogelberg,0.481821429,265992.9643,0.344146429,0.030731544,0.139755357,-15.912375,0.03080625,120.8546339,0.434825,30.50892857
2114,1,13,0.041372308,Dan Hartman,0.750846154,355659.3846,0.700076923,0.103763103,0.133146154,-9.186,0.051376923,119.7055385,0.910230769,44.46153846
2115,1,4,0.3465,Dan Penn,0.7065,170560,0.454,0.00158,0.12115,-11.6465,0.04435,119.4665,0.7695,35.5
2116,1,4,0.779,Dan Schutte,0.3335,219820,0.2005,5.35E-05,0.2403,-13.6355,0.02895,80.702,0.3105,31.5
2117,1,2,0.674,Dan Stevens,0.285,194542,0.396,6.60E-05,0.102,-8.741,0.0318,79.442,0.219,65
2118,1,6,0.524333333,Dan Tyminski,0.578333333,226537.6667,0.416666667,0.0020425,0.107833333,-11.07533333,0.028766667,113.1343333,0.63,55
2119,1,4,0.149,Dana Dane,0.9115,337560,0.5205,0,0.0957,-11.126,0.2415,95.65,0.798,39.5
2120,1,2,0.832,Dana Gould,0.617,125893,0.422,0,0.901,-14.989,0.921,118.366,0.605,35
2121,1,40,0.98865,Danai Stratigopoulou,0.452925,191761.525,0.3894,0.194914604,0.26273,-10.786225,0.054605,104.43085,0.6452,0.05
2122,0,2,0.00202,Dance Hall Crashers,0.393,203933,0.923,0.261,0.384,-5.86,0.0484,98.849,0.793,40
2123,1,2,0.823,Dane Cook,0.573,109000,0.96,0,0.972,-3.39,0.879,84.975,0.594,41
2124,0,2,0.0156,Danelle Sandoval,0.841,241875,0.639,0.0654,0.0545,-6.052,0.0688,99.002,0.675,73
2125,1,2,0.0133,Danger,0.721,271947,0.934,0.468,0.0915,-4.832,0.0467,128.999,0.163,52
2126,0,6,0.190613333,Danger Incorporated,0.623666667,215236,0.501,0.092346,0.0961,-9.203666667,0.127433333,97.73,0.150533333,60
2127,1,2,0.00377,Dani Sbert,0.81,400000,0.728,0.862,0.106,-7.223,0.0927,125.993,0.705,0
2128,1,6,0.1505,DaniLeigh,0.848833333,175985,0.441666667,9.50E-07,0.09205,-8.335833333,0.20145,112.535,0.47865,66.66666667
2129,0,5,0.443,Daniel Balavoine,0.5718,269725.4,0.5978,0.0001388,0.1314,-9.8074,0.04068,141.8662,0.4378,53.4
2130,1,3,0.4024,Daniel Bedingfield,0.737,225173.3333,0.613,2.36E-05,0.104666667,-6.761666667,0.041366667,124.5386667,0.48,50.66666667
2131,1,1,0.672,Daniel Breaker,0.308,239250,0.642,0,0.0843,-7.216,0.137,190.057,0.401,45
2132,1,6,0.235733333,Daniel Caine Orchestra,0.680333333,186271,0.726333333,0.065666667,0.085733333,-7.809333333,0.055866667,137.3876667,0.743,28
2133,1,4,0.33045,Daniel Deluxe,0.6075,265172.5,0.596,0.809,0.113,-9.886,0.0465,142.9795,0.1067,55
2134,0,2,0.87,Daniel Harding,0.114,331933,0.0701,0.431,0.0916,-23.417,0.0445,89.33,0.0371,55
2135,1,52,0.911,Daniel Johnston,0.538692308,178295.6923,0.308126923,0.44644656,0.1793,-14.95734615,0.232292308,106.1042692,0.509957692,32.57692308
2136,0,6,0.416,Daniel Lanois,0.389,225718,0.203633333,0.807666667,0.1149,-20.945,0.039866667,111.2713333,0.077533333,42
2137,1,2,0.285,Daniel Levi,0.458,207069,0.696,0,0.123,-4.742,0.0402,174.141,0.418,76
2138,0,1,0.0962,Daniel Merriweather,0.558,219187,0.689,0,0.194,-4.89,0.0408,148.118,0.546,48
2139,1,2,0.169,Daniel Ortiz,0.679,157292,0.691,0,0.0887,-2.366,0.0348,114.011,0.965,43
2140,1,4,0.359,Daniel Powter,0.591,233780,0.726,0.0016982,0.159,-5.682,0.02995,140.037,0.525,59.5
2141,1,10,0.653,Daniel Tigers Neighborhood,0.7526,81053.2,0.5338,0,0.2282,-7.1144,0.04318,109.74,0.801,49.6
2142,1,42,0.992190476,Daniel Varsano,0.422619048,147992.4286,0.042902381,0.902190476,0.090785714,-28.86271429,0.070195238,114.9371429,0.22837619,11.80952381
2143,1,8,0.67725,Daniela Andrade,0.60625,158518.75,0.236,0.000246,0.1205,-9.69575,0.040175,95.998,0.2985,61.25
2144,1,7,0.227171429,Danielle Bradbery,0.568142857,209266.7143,0.621857143,0,0.212985714,-4.867142857,0.030885714,118.8044286,0.46,56
2145,1,2,0.00606,Danielle Dax,0.358,208360,0.829,0.00104,0.186,-8.431,0.053,151.865,0.61,25
2146,1,4,0.9745,Daniil Shafran,0.501,85189.75,0.1604,0.827,0.1273,-20.24425,0.134725,134.20925,0.32,0
2147,1,12,0.24555,Danilo Montero,0.590333333,312116.1667,0.622666667,5.12E-06,0.801,-8.3695,0.037433333,125.5021667,0.481333333,50.83333333
2148,1,9,0.295955556,Danna Paola,0.587333333,211035.6667,0.535111111,3.54E-06,0.172111111,-7.629777778,0.051,147.0503333,0.5212,61.22222222
2149,0,8,0.891,Danny Barker,0.6565,269613.5,0.453,0.41965,0.2344,-9.3115,0.046975,104.2475,0.71275,2.75
2150,1,10,0.090308,Danny Boone,0.6776,217486,0.7788,3.56E-07,0.13632,-5.3804,0.10198,105.2852,0.5748,50.6
2151,1,2,0.916,Danny Burstein,0.7,234867,0.183,2.66E-06,0.0967,-16.058,0.074,132.711,0.483,1
2152,1,2,0.643,Danny DeVito,0.651,180733,0.442,0,0.369,-12.903,0.178,99.656,0.658,48
2153,1,6,0.291366667,Danny Gokey,0.520333333,231832.3333,0.651,0,0.198333333,-6.425666667,0.043433333,143.3106667,0.388333333,57
2154,1,82,0.848256098,Danny Kaye,0.553439024,420044.4756,0.304895122,0.071963771,0.305956098,-14.63102439,0.274953659,112.9967195,0.561439024,13.04878049
2155,1,6,0.209066667,Danny Ocean,0.773,207244,0.752,0,0.070933333,-7.029,0.059733333,109.2086667,0.341,74
2156,1,2,0.734,Danny Schmidt,0.396,258107,0.252,0,0.0756,-13.47,0.0457,127.957,0.35,43
2157,1,2,0.235,Danny Wilson,0.682,234467,0.571,0,0.116,-13.139,0.0367,135.109,0.657,59
2158,0,2,0.0992,Dante Klein,0.681,162425,0.774,0,0.35,-3.167,0.0787,102.924,0.267,63
2159,1,4,0.012305,Danza Invisible,0.5575,296380,0.7805,0.0012705,0.42,-9.141,0.0316,132.7245,0.8525,50.5
2160,1,52,0.033950308,Danzig,0.464192308,267985.6154,0.645961538,0.091043342,0.190376923,-10.06523077,0.064115385,134.9140385,0.277842308,41.46153846
2161,1,2,0.824,Dar Williams,0.386,287933,0.247,3.24E-06,0.135,-11.926,0.0312,84.258,0.391,37
2162,1,2,0.906,Darcelys,0.668,151600,0.283,0,0.0397,-12.03,0.331,165.078,0.906,3
2163,1,12,0.287841667,Darell,0.820333333,306218.4167,0.726166667,0.000526729,0.162616667,-4.364666667,0.2047,137.451,0.616416667,74
2164,1,26,0.961730769,Dario Caselli,0.393576923,150385.6154,0.242215385,0.092839822,0.195780769,-15.80411538,0.128226923,94.11980769,0.286580769,0.846153846
2165,0,5,0.9316,Dario Marianelli,0.15674,203914.6,0.060672,0.8116,0.13552,-22.0444,0.04992,88.979,0.09806,51.6
2166,0,2,0.0498,Darius,0.849,253091,0.558,0.00634,0.119,-9.23,0.0437,109.991,0.35,59
2167,1,28,0.158062857,Darius Rucker,0.578357143,214212.2857,0.723571429,0,0.154392857,-5.806071429,0.035492857,125.5516429,0.601214286,56.71428571
2168,0,2,0.961,Dariush,0.451,297080,0.232,0.00388,0.133,-14.34,0.0365,76.038,0.309,40
2169,0,2,0.0454,Dark Lotus,0.848,192013,0.757,0,0.422,-7.786,0.358,105.07,0.755,45
2170,1,2,0.000323,Dark new Day,0.39,232587,0.926,0.000939,0.301,-5.481,0.0659,161.997,0.378,44
2171,0,1,0.155,Darkiel,0.894,335737,0.721,0,0.154,-5.829,0.258,107.963,0.392,67
2172,0,6,0.006651283,Darkthrone,0.185666667,416115.6667,0.912333333,0.151739667,0.227,-5.176,0.108666667,140.6003333,0.110566667,43.33333333
